Date,2222.SR,AAPL,AMZN,AVGO,BRK-B,GOOGL,JPM,LLY,MA,META,MSFT,NFLX,NVDA,ORCL,TCEHY,TSLA,TSM,V,WMT,XOM
2025-02-20,26.286334991455078,244.76321411132812,222.8800048828125,224.70944213867188,481.79998779296875,183.71067810058594,261.43927001953125,866.702880859375,560.0464477539062,692.0632934570312,412.9684753417969,102.4540023803711,140.06410217285156,174.23443603515625,64.62935638427734,354.3999938964844,196.88487243652344,347.8863830566406,96.28832244873047,108.27959442138672
2025-02-21,,244.48443603515625,216.5800018310547,216.70179748535156,478.739990234375,178.83323669433594,258.93072509765625,867.2587280273438,554.3095092773438,680.8184814453125,405.108642578125,100.31500244140625,134.38595581054688,166.12660217285156,66.12614440917969,337.79998779296875,195.0547637939453,345.9409484863281,93.88136291503906,107.01311492919922
2025-02-24,25.811853408813477,246.0277099609375,212.7100067138672,206.06788635253906,498.4200134277344,178.4251251220703,256.0889587402344,874.9219970703125,555.7909545898438,665.4600219726562,400.9306335449219,98.84700012207031,130.23733520507812,168.2550506591797,61.100521087646484,330.5299987792969,188.5706329345703,347.26104736328125,92.7818832397461,107.57383728027344
2025-02-25,26.001644134521484,245.9679718017578,212.8000030517578,200.7261505126953,499.82000732421875,174.61273193359375,252.22813415527344,895.1719970703125,560.7920532226562,654.8724975585938,394.876953125,97.7239990234375,126.58851623535156,166.84925842285156,61.82413101196289,302.79998779296875,186.32728576660156,349.4745178222656,96.76377868652344,106.08499908447266
2025-02-26,25.811853408813477,239.31695556640625,214.35000610351562,211.0330352783203,494.1000061035156,171.9351043701172,253.59024047851562,908.2850341796875,558.0479736328125,671.0078125,396.6930847167969,99.00599670410156,131.23699951171875,170.73985290527344,63.38039016723633,290.79998779296875,191.492919921875,348.0253601074219,95.28789520263672,105.82395935058594
2025-02-27,25.716957092285156,236.27024841308594,208.74000549316406,196.0286102294922,502.4100036621094,167.72457885742188,253.84495544433594,898.5072631835938,561.5775756835938,655.6094970703125,389.5477600097656,96.30699920654297,120.11064147949219,163.10720825195312,62.71625518798828,281.95001220703125,178.18031311035156,353.09735107421875,95.87230682373047,106.49105072021484
2025-02-28,,240.79054260253906,212.27999877929688,197.64401245117188,513.8300170898438,169.4963836669922,259.3324890136719,913.8637084960938,573.0015869140625,665.52978515625,393.9739074707031,98.05599975585938,124.87908172607422,164.3941650390625,61.07078170776367,292.9800109863281,177.6293182373047,360.015625,97.675048828125,107.63184356689453
2025-03-02,25.811853408813477,,,,,,,,,,,,,,,,,,,
2025-03-03,26.096542358398438,236.9970703125,205.02000427246094,185.69200134277344,510.0799865722656,166.24143981933594,255.38345336914062,922.88671875,571.6195678710938,652.4322509765625,385.5384521484375,97.37000274658203,114.02263641357422,160.3946990966797,60.5454216003418,284.6499938964844,170.1907958984375,359.1322326660156,96.66471862792969,104.18043518066406
2025-03-04,25.527162551879883,234.9061737060547,203.8000030517578,185.80104064941406,495.8599853515625,170.13345336914062,245.2218017578125,904.364013671875,551.883544921875,637.4423828125,385.6575012207031,97.25800323486328,115.9520034790039,155.8903350830078,62.84511947631836,272.0400085449219,177.10784912109375,349.61346435546875,94.06956481933594,103.96774291992188
2025-03-05,25.195024490356445,234.7169952392578,208.36000061035156,189.8643341064453,498.5,172.2238006591797,246.47608947753906,922.88671875,555.094970703125,653.8466186523438,397.9732666015625,99.09200286865234,117.2615737915039,159.93930053710938,66.95880126953125,279.1000061035156,181.31906127929688,350.06011962890625,95.06999206542969,101.9375
2025-03-06,24.910335540771484,234.30877685546875,200.6999969482422,177.8429412841797,497.8399963378906,171.556884765625,241.5863494873047,906.051513671875,546.6636352539062,625.420654296875,393.87469482421875,90.63600158691406,110.53378295898438,149.42584228515625,68.34654235839844,263.45001220703125,173.02450561523438,341.6033935546875,93.74269104003906,104.04508972167969
2025-03-07,,238.03256225585938,199.25,193.2140655517578,495.6199951171875,173.05990600585938,237.4119415283203,863.1888427734375,543.6311645507812,623.1597290039062,390.32183837890625,89.11100006103516,112.65309143066406,153.603515625,67.62293243408203,262.6700134277344,174.25442504882812,342.7547912597656,90.85037994384766,105.39856719970703
2025-03-09,25.289920806884766,,,,,,,,,,,,,,,,,,,
2025-03-10,24.957782745361328,226.4928436279297,194.5399932861328,182.7981719970703,497.1000061035156,165.2968292236328,227.5540771484375,823.6615600585938,534.0365600585938,595.6002807617188,377.2717590332031,86.66799926757812,106.94495391845703,147.29739379882812,64.8771743774414,222.14999389648438,167.90806579589844,338.9433288574219,86.98735809326172,108.08623504638672
2025-03-11,24.957782745361328,219.8816680908203,196.58999633789062,188.38766479492188,496.25,163.47315979003906,224.5359649658203,818.0033569335938,522.781494140625,603.2894897460938,377.5595397949219,89.51000213623047,108.72437286376953,142.733642578125,66.41361236572266,230.5800018310547,168.22293090820312,329.6727294921875,86.61095428466797,105.533935546875
2025-03-12,24.86288833618164,216.0384063720703,198.88999938964844,192.49058532714844,495.94000244140625,166.53256225585938,223.3208770751953,815.819580078125,521.628173828125,617.0841064453125,380.3581237792969,91.96800231933594,115.71273803710938,149.3763427734375,65.74947357177734,248.08999633789062,174.32330322265625,330.3675231933594,84.3921890258789,105.50492095947266
2025-03-13,24.625646591186523,208.77008056640625,193.88999938964844,189.64630126953125,504.25,162.19757080078125,220.6653289794922,795.7581176757812,516.8458251953125,588.2797241210938,375.89227294921875,89.01699829101562,115.55277252197266,146.17872619628906,65.73956298828125,240.67999267578125,168.8329620361328,326.1093444824219,83.69883728027344,105.0602035522461
2025-03-14,,212.5635528564453,197.9499969482422,193.78884887695312,514.5999755859375,164.91815185546875,227.7696533203125,807.5011596679688,524.6109619140625,605.7102661132812,385.6079406738281,91.80000305175781,121.6413345336914,147.77261352539062,67.45442199707031,249.97999572753906,171.2928009033203,329.335205078125,84.54076385498047,108.18290710449219
2025-03-16,24.720542907714844,,,,,,,,,,,,,,,,,,,
2025-03-17,24.625646591186523,213.07135009765625,195.74000549316406,192.75816345214844,523.010009765625,163.7222900390625,229.22972106933594,818.6982421875,528.9359741210938,603.0187377929688,385.7469177246094,95.00199890136719,119.50183868408203,152.4650421142578,69.17919158935547,238.00999450683594,173.4082489013672,332.0647888183594,86.63076782226562,109.98114013671875
2025-03-18,24.607574462890625,211.76702880859375,192.82000732421875,186.9803924560547,523.1400146484375,160.11480712890625,230.2488250732422,816.4647827148438,527.1463623046875,580.5487670898438,380.606201171875,92.99800109863281,115.40280151367188,147.95077514648438,68.8818130493164,225.30999755859375,171.01193237304688,332.28314208984375,84.77848815917969,109.8651123046875
2025-03-19,24.07889747619629,214.30596923828125,195.5399932861328,193.818603515625,525.27001953125,163.3236846923828,234.3056182861328,830.8582763671875,533.0125122070312,582.2435302734375,384.8735656738281,95.9489974975586,117.4923095703125,150.9207000732422,68.9809341430664,235.86000061035156,171.63421630859375,337.34527587890625,85.51148986816406,111.5763168334961
2025-03-20,24.07889747619629,213.17091369628906,194.9499969482422,189.405029296875,528.72998046875,162.23745727539062,234.20762634277344,836.3773803710938,533.30078125,584.1775512695312,383.9010314941406,95.08399963378906,118.50206756591797,151.18797302246094,65.5611343383789,236.25999450683594,175.298828125,336.97802734375,84.99640655517578,112.05004119873047
2025-03-21,,217.3228302001953,196.2100067138672,190.51837158203125,521.9099731445312,163.42335510253906,236.77499389648438,831.4141235351562,532.61474609375,594.3956298828125,388.2874450683594,96.02899932861328,117.6722640991211,150.70291137695312,65.14481353759766,248.7100067138672,174.56788635253906,333.16656494140625,85.398681640625,111.66332244873047
2025-03-23,24.799821853637695,,,,,,,,,,,,,,,,,,,
2025-03-24,24.944007873535156,219.7721405029297,203.25999450683594,190.11080932617188,525.8499755859375,167.1005859375,243.07582092285156,858.5433349609375,540.5489501953125,616.9252319335938,390.09356689453125,97.1989974975586,121.38140106201172,153.31640625,64.77804565429688,278.3900146484375,178.9436798095703,341.3155822753906,86.8984603881836,111.95335388183594
2025-03-25,25.088193893432617,222.77902221679688,205.7100067138672,187.13861083984375,528.8699951171875,169.9706268310547,246.08412170410156,846.08544921875,542.0303344726562,624.3621215820312,392.1578063964844,99.72799682617188,120.66156768798828,152.38583374023438,64.26260375976562,288.1400146484375,178.68685913085938,342.0599670410156,84.18692016601562,112.71711730957031
2025-03-26,25.61686897277832,220.5686798095703,201.1300048828125,178.20216369628906,533.2100219726562,164.4896240234375,245.9861297607422,820.68359375,545.9179077148438,609.0797729492188,387.0072326660156,97.06500244140625,113.73320007324219,146.3173370361328,64.38154602050781,272.05999755859375,171.3773956298828,341.6232604980469,84.63387298583984,114.34131622314453
2025-03-27,25.712993621826172,222.8786163330078,201.36000061035156,170.9655303955078,534.52001953125,161.67938232421875,243.1345977783203,815.6309204101562,554.369140625,600.7059326171875,387.612548828125,97.6719970703125,111.40375518798828,144.31761169433594,65.90807342529297,273.1300048828125,166.1817626953125,347.26104736328125,85.05104064941406,113.97393798828125
2025-03-28,,216.9544219970703,192.72000122070312,168.1126251220703,526.3099975585938,153.79672241210938,237.9705047607422,816.4647827148438,537.5064697265625,574.9462890625,375.922119140625,93.38500213623047,109.6441650390625,139.4568634033203,64.48067474365234,263.54998779296875,163.2283172607422,340.30316162109375,84.57427978515625,113.81925964355469
2025-03-31,,221.1660614013672,190.25999450683594,166.43267822265625,532.5800170898438,154.10565185546875,240.37127685546875,819.8397827148438,544.9734497070312,574.5674438476562,372.5379943847656,93.25299835205078,108.35446166992188,138.40750122070312,63.28126525878906,259.1600036621094,163.9691619873047,347.85662841796875,87.1964340209961,114.9793930053711
2025-04-01,,222.22145080566406,192.1699981689453,167.51620483398438,532.989990234375,156.52725219726562,238.76422119140625,799.3118286132812,545.3611450195312,584.1775512695312,379.2863464355469,92.83799743652344,110.1240463256836,140.51611328125,64.0147933959961,268.4599914550781,166.5768585205078,343.77716064453125,88.22940826416016,115.08573913574219
2025-04-02,,222.91842651367188,196.00999450683594,171.06494140625,537.719970703125,156.49734497070312,240.88082885742188,812.206298828125,544.2376708984375,582.114013671875,379.2367248535156,93.552001953125,110.39398193359375,144.3968048095703,63.459686279296875,282.760009765625,168.30545043945312,343.75732421875,89.15311431884766,114.72801971435547
2025-04-03,25.280437469482422,202.30825805664062,178.41000366210938,153.09262084960938,530.1599731445312,150.19918823242188,224.0950164794922,783.2904663085938,527.5042114257812,529.9666137695312,370.2752990722656,91.70500183105469,101.77601623535156,135.85337829589844,63.69758987426758,267.2799987792969,155.45462036132812,336.86883544921875,86.6700210571289,108.69530487060547
2025-04-04,,187.56253051757812,171.0,145.41860961914062,493.5400085449219,145.09689331054688,207.32412719726562,732.7843627929688,486.9583435058594,503.1602783203125,357.10614013671875,85.58599853515625,94.28778076171875,126.9832534790039,59.38566207885742,239.42999267578125,145.00405883789062,310.8039245605469,82.6275405883789,100.87403869628906
2025-04-06,23.953935623168945,,,,,,,,,,,,,,,,,,,
2025-04-07,24.271142959594727,180.6725616455078,175.25999450683594,153.2218475341797,490.3800048828125,146.24290466308594,211.42564392089844,718.4107666015625,482.7327575683594,514.6444091796875,355.14117431640625,86.78299713134766,97.61698913574219,125.88439178466797,54.78627014160156,233.2899932861328,144.3817596435547,309.99993896484375,83.2632064819336,99.52053833007812
2025-04-08,24.415328979492188,171.6717987060547,170.66000366210938,155.1005859375,492.6400146484375,144.19998168945312,213.82147216796875,720.90234375,477.1649475097656,508.86248779296875,351.8662414550781,87.04000091552734,96.27731323242188,123.2510757446289,53.51747512817383,221.86000061035156,139.64047241210938,305.97998046875,81.23700714111328,97.42262268066406
2025-04-09,24.367267608642578,197.98709106445312,191.10000610351562,184.047119140625,521.4099731445312,158.16159057617188,231.0458984375,748.1704711914062,513.2838745117188,583.9482421875,387.5232849121094,94.5469970703125,114.30306243896484,138.2886962890625,55.757694244384766,272.20001220703125,156.80784606933594,329.96051025390625,88.99419403076172,102.28553771972656
2025-04-10,24.367267608642578,189.5936737060547,181.22000122070312,171.27369689941406,515.8099975585938,152.29193115234375,223.9175262451172,715.6114501953125,497.2608947753906,544.5909423828125,378.45269775390625,92.11699676513672,107.5446548461914,132.4865264892578,55.569358825683594,252.39999389648438,149.28109741210938,322.1986389160156,89.99736785888672,96.61053466796875
2025-04-11,,197.29013061523438,184.8699951171875,180.85626220703125,524.1099853515625,156.5970001220703,232.8797607421875,727.0269775390625,507.6275329589844,541.8795166015625,385.498779296875,91.8290023803711,110.90386199951172,131.4929962158203,56.89762878417969,252.30999755859375,155.15829467773438,330.92333984375,92.17256164550781,99.71389770507812
2025-04-13,24.895944595336914,,,,,,,,,,,,,,,,,,,
2025-04-14,24.944007873535156,201.6411590576172,182.1199951171875,177.29757690429688,529.52001953125,158.52032470703125,231.42054748535156,748.8057250976562,510.3262939453125,529.8270263671875,384.8636169433594,93.12799835205078,110.68391418457031,133.76815795898438,58.53318786621094,252.35000610351562,153.93345642089844,332.69012451171875,94.08951568603516,99.95559692382812
2025-04-15,24.799821853637695,201.2628173828125,179.58999633789062,177.88406372070312,528.1699829101562,155.76988220214844,229.85293579101562,751.614990234375,515.2257690429688,519.8980712890625,382.7994384765625,97.62799835205078,112.1735610961914,133.0727081298828,58.27546310424805,254.11000061035156,155.40524291992188,333.3154296875,93.33465576171875,99.67523193359375
2025-04-16,24.655635833740234,193.4269561767578,174.3300018310547,173.56991577148438,516.4500122070312,152.8001708984375,226.3824005126953,729.4987182617188,511.2922058105469,500.747802734375,368.7867126464844,96.16300201416016,104.46538543701172,128.91973876953125,57.29412841796875,241.5500030517578,149.81448364257812,328.8686828613281,90.57345581054688,100.7290267944336
